generation,pokemon,set_name,format,tier,roles,item,ability,nature,tera_type,ev_hp,ev_atk,ev_def,ev_spa,ev_spd,ev_spe,iv_hp,iv_atk,iv_def,iv_spa,iv_spd,iv_spe,move_1,move_2,move_3,move_4
9,Annihilape,Bulk Up,gen9ubers,Ubers,bulky_pivot;defensive_pivot;setup_sweeper;special_wall;stallbreaker;support,Leftovers,Defiant,Careful,,240,0,0,0,252,16,31,31,31,31,31,31,Bulk Up,Taunt,Rest,Drain Punch
9,Clodsire,Special Wall,gen9ubers,Ubers,bulky_pivot;defensive_pivot;hazard_setter;lead;special_wall;status_spreader,Heavy-Duty Boots,Water Absorb,Careful,,252,4,0,0,252,0,31,31,31,31,31,31,Earthquake,Toxic,Spikes,Stealth Rock
9,Kingambit,Swords Dance,gen9ubers,Ubers,physical_attacker;priority_user;revenge_killer;setup_sweeper,Black Glasses,Supreme Overlord,Adamant,,248,252,0,0,8,0,31,31,31,31,31,31,Swords Dance,Sucker Punch,Kowtow Cleave,Iron Head
9,Great Tusk,Choice Item,gen9ubers,Ubers,choice_user;physical_attacker;revenge_killer;speed_control,Choice Scarf,,Adamant,,0,252,4,0,0,252,31,31,31,31,31,31,Headlong Rush,Close Combat,Earthquake,Knock Off
9,Great Tusk,Offensive Utility,gen9ubers,Ubers,defensive_pivot;hazard_remover;hazard_setter;lead;physical_attacker;speed_control;support,Leftovers,,Jolly,,0,252,4,0,0,252,31,31,31,31,31,31,Stealth Rock,Rapid Spin,Headlong Rush,Close Combat
9,Great Tusk,Setup Sweeper,gen9ubers,Ubers,physical_attacker;setup_sweeper;speed_control,Leftovers,,Jolly,,0,252,4,0,0,252,31,31,31,31,31,31,Bulk Up,Close Combat,Headlong Rush,Earthquake
9,Great Tusk,Defensive,gen9ubers,Ubers,bulky_pivot;defensive_pivot;hazard_remover;hazard_setter;lead;physical_wall;setup_sweeper;support,Leftovers,,Impish,,252,4,252,0,0,0,31,31,31,31,31,31,Stealth Rock,Bulk Up,Earthquake,Rapid Spin
9,Flutter Mane,Choice Specs,gen9ubers,Ubers,choice_user;special_attacker;special_wallbreaker;speed_control;wallbreaker,Choice Specs,,Timid,,0,0,0,252,4,252,31,0,31,31,31,31,Shadow Ball,Moonblast,Psyshock,Mystical Fire
9,Flutter Mane,Life Orb,gen9ubers,Ubers,setup_sweeper;special_attacker;speed_control;wallbreaker,Life Orb,,Timid,,0,0,0,252,4,252,31,0,31,31,31,31,Shadow Ball,Moonblast,Power Gem,Calm Mind
9,Iron Treads,Specially Defensive,gen9ubers,Ubers,bulky_pivot;defensive_pivot;hazard_remover;hazard_setter;lead;special_wall;support,Leftovers,,Careful,,252,4,0,0,252,0,31,31,16,31,31,31,Earthquake,Rapid Spin,Stealth Rock,Knock Off
9,Iron Treads,Assault Vest,gen9ubers,Ubers,hazard_remover;physical_attacker;special_tank;speed_control,Assault Vest,,Jolly,,4,252,0,0,0,252,31,31,31,31,31,31,Earthquake,Iron Head,Rapid Spin,Knock Off
9,Iron Bundle,Heavy-Duty Boots,gen9ubers,Ubers,special_attacker;speed_control;stallbreaker;support,Heavy-Duty Boots,,Timid,,0,0,0,252,4,252,31,0,31,31,31,31,Freeze-Dry,Hydro Pump,Ice Beam,Taunt
9,Iron Bundle,Choice Specs,gen9ubers,Ubers,choice_user;pivot;special_attacker;special_wallbreaker;speed_control;wallbreaker,Choice Specs,,Timid,,0,0,0,252,4,252,31,31,31,31,31,31,Hydro Pump,Freeze-Dry,Flip Turn,Ice Beam
9,Baxcalibur,Dragon Dance,gen9ubers,Ubers,physical_attacker;setup_sweeper;speed_control,Loaded Dice,,Adamant,,0,252,0,0,4,252,31,31,31,31,31,31,Icicle Spear,Glaive Rush,Earthquake,Dragon Dance
9,Gholdengo,Choice Scarf,gen9ubers,Ubers,choice_user;revenge_killer;special_attacker;speed_control,Choice Scarf,,Timid,,0,0,0,252,4,252,31,31,31,31,31,31,Shadow Ball,Make It Rain,Trick,Focus Blast
9,Gholdengo,Nasty Plot,gen9ubers,Ubers,defensive_pivot;setup_sweeper;special_attacker;speed_control,Air Balloon,,Timid,,0,0,0,252,4,252,31,31,31,31,31,31,Nasty Plot,Shadow Ball,Make It Rain,Recover
9,Chien-Pao,Swords Dance,gen9ubers,Ubers,physical_attacker;priority_user;revenge_killer;setup_sweeper;speed_control;wallbreaker,Life Orb,,Jolly,,0,252,4,0,0,252,31,31,31,31,31,31,Swords Dance,Icicle Crash,Crunch,Ice Shard
9,Chien-Pao,Choice Band,gen9ubers,Ubers,choice_user;physical_attacker;physical_wallbreaker;priority_user;revenge_killer;speed_control;wallbreaker,Choice Band,,Jolly,,0,252,4,0,0,252,31,31,31,31,31,31,Icicle Crash,Ice Spinner,Crunch,Sucker Punch
9,Ting-Lu,Special Wall,gen9ubers,Ubers,bulky_pivot;defensive_pivot;hazard_setter;lead;special_wall,Leftovers,,Careful,,252,4,0,0,252,0,31,31,31,31,31,31,Earthquake,Ruination,Spikes,Stealth Rock
9,Chi-Yu,Feesh (Offensive Wallbreaker),gen9ubers,Ubers,choice_user;special_attacker;special_wallbreaker;speed_control;wallbreaker,Choice Specs,,Modest,,0,0,4,252,0,252,31,31,31,31,31,31,Overheat,Flamethrower,Fire Blast,Dark Pulse
9,Chi-Yu,Choice Scarf,gen9ubers,Ubers,choice_user;revenge_killer;special_attacker;speed_control,Choice Scarf,,Modest,,0,0,0,252,4,252,31,31,31,31,31,31,Flamethrower,Dark Pulse,Fire Blast,Psychic
9,Chi-Yu,Nasty Plot,gen9ubers,Ubers,setup_sweeper;special_attacker;speed_control;wallbreaker,Life Orb,,Modest,,0,0,4,252,0,252,31,31,31,31,31,31,Overheat,Flamethrower,Dark Pulse,Nasty Plot
9,Roaring Moon,Dragon Dance,gen9ubers,Ubers,physical_attacker;setup_sweeper;speed_control,Booster Energy,,Adamant,,0,252,0,0,4,252,31,31,31,31,31,31,Dragon Dance,Acrobatics,Crunch,Jaw Lock
9,Roaring Moon,Full Moon (Choice Band),gen9ubers,Ubers,choice_user;physical_attacker;physical_wallbreaker;pivot;speed_control;wallbreaker,Choice Band,,Jolly,,0,220,0,0,36,252,31,31,31,31,31,31,Crunch,U-turn,Earthquake,Iron Head
9,Koraidon,Choice Scarf,gen9ubers,Ubers,choice_user;physical_attacker;revenge_killer;speed_control,Choice Scarf,,Jolly,,0,252,4,0,0,252,31,31,31,31,31,31,Low Kick,Close Combat,Outrage,Dragon Claw
9,Koraidon,Scale Shot,gen9ubers,Ubers,physical_attacker;setup_sweeper;speed_control,Loaded Dice,,Jolly,,0,252,4,0,0,252,31,31,31,31,31,31,Scale Shot,Low Kick,Close Combat,Swords Dance
9,Koraidon,Life Orb,gen9ubers,Ubers,physical_attacker;setup_sweeper;speed_control;wallbreaker,Life Orb,,Jolly,,0,252,4,0,0,252,31,31,31,31,31,31,Scale Shot,Low Kick,Close Combat,Swords Dance
9,Koraidon,Anti-Webs,gen9ubers,Ubers,physical_attacker;setup_sweeper;speed_control,Heavy-Duty Boots,,Jolly,,0,252,4,0,0,252,31,31,31,31,31,31,Swords Dance,Low Kick,Close Combat,Outrage
9,Walking Wake,Wallbreaker,gen9ubers,Ubers,choice_user;special_attacker;special_wallbreaker;speed_control;wallbreaker,Choice Specs,,Modest,,0,0,4,252,0,252,31,31,31,31,31,31,Hydro Steam,Draco Meteor,Flamethrower,Dragon Pulse
9,Ogerpon-Hearthflame,Swords Dance,gen9ubers,Ubers,physical_attacker;setup_sweeper;speed_control,Hearthflame Mask,,Jolly,,0,252,0,0,4,252,31,31,31,31,31,31,Swords Dance,Ivy Cudgel,Power Whip,Horn Leech
9,Terapagos,Utility,gen9ubers,Ubers,bulky_pivot;defensive_pivot;hazard_remover;hazard_setter;lead;physical_wall;status_spreader;support,Heavy-Duty Boots,Tera Shell,Impish,,252,0,252,0,0,4,31,31,31,31,31,31,Rapid Spin,Stealth Rock,Tera Starstorm,Toxic
9,Venusaur,Sun Sweeper,gen9ou,OU,setup_sweeper;special_attacker;speed_control;sun_setter;wallbreaker;weather_abuser,Life Orb,Chlorophyll,Timid,,0,0,4,252,0,252,31,31,31,31,31,31,Growth,Giga Drain,Weather Ball,Sludge Bomb
9,Clefable,Utility,gen9ou,OU,bulky_pivot;defensive_pivot;hazard_setter;lead;physical_wall;status_spreader;support,Leftovers,Magic Guard,Bold,,252,0,252,0,4,0,31,31,31,31,31,31,Stealth Rock,Moonblast,Moonlight,Thunder Wave
9,Clefable,Calm Mind,gen9ou,OU,bulky_pivot;defensive_pivot;physical_wall;setup_sweeper,Leftovers,Magic Guard,Bold,,252,0,252,0,4,0,31,0,31,31,31,31,Calm Mind,Moonblast,Moonlight,Knock Off
9,Clefable,Unaware,gen9ou,OU,bulky_pivot;defensive_pivot;physical_wall;setup_sweeper;status_spreader,Heavy-Duty Boots,Unaware,Bold,,252,0,252,0,4,0,31,0,31,31,31,31,Calm Mind,Moonblast,Moonlight,Thunder Wave
9,Ninetales,Sun Setter,gen9ou,OU,cleric;sun_setter;support;weather_setter,Heat Rock,Drought,Timid,,0,0,0,0,0,0,31,0,31,31,31,31,Weather Ball,Overheat,Encore,Healing Wish
9,Ninetales-Alola,Aurora Veil,gen9ou,OU,lead;screen_setter;snow_setter;support;weather_setter,Light Clay,Snow Warning,Timid,,252,0,4,0,0,252,31,31,31,31,31,31,Aurora Veil,Encore,Freeze-Dry,Moonblast
9,Arcanine-Hisui,Choice Band,gen9ou,OU,choice_user;physical_attacker;physical_wallbreaker;priority_user;revenge_killer;speed_control;wallbreaker,Choice Band,Rock Head,Jolly,,0,252,0,0,4,252,31,31,31,31,31,31,Head Smash,Flare Blitz,Extreme Speed,Close Combat
9,Weezing-Galar,Utility,gen9ou,OU,bulky_pivot;defensive_pivot;hazard_remover;physical_wall;status_spreader;support,Heavy-Duty Boots,Neutralizing Gas,Bold,,252,0,252,0,4,0,31,31,31,31,31,31,Defog,Will-O-Wisp,Pain Split,Protect
9,Chansey,Defensive,gen9ou,OU,bulky_pivot;defensive_pivot;hazard_setter;lead;physical_wall;status_spreader;support,Eviolite,,Bold,,248,0,252,0,8,0,31,0,31,31,31,31,Stealth Rock,Seismic Toss,Soft-Boiled,Thunder Wave
9,Ditto,Choice Scarf,gen9ou,OU,choice_user;revenge_killer;special_attacker;speed_control,Choice Scarf,Imposter,Quiet,,248,8,0,252,0,0,31,31,31,31,31,0,Transform,,,
9,Zapdos,Defensive,gen9ou,OU,bulky_pivot;defensive_pivot;physical_wall;pivot;status_spreader;support,Heavy-Duty Boots,Static,Bold,,248,0,252,8,0,0,31,0,31,31,31,31,Hurricane,Volt Switch,U-turn,Thunder Wave
9,Zapdos,Offensive,gen9ou,OU,defensive_pivot;pivot;special_attacker;speed_control,Heavy-Duty Boots,Static,Timid,,0,0,4,252,0,252,31,0,31,31,31,31,Hurricane,Volt Switch,Heat Wave,Roost
9,Moltres,Defensive,gen9ou,OU,bulky_pivot;defensive_pivot;physical_wall;pivot;status_spreader;support,Heavy-Duty Boots,Flame Body,Bold,,248,0,248,0,0,12,31,31,31,31,31,31,Flamethrower,Roost,U-turn,Will-O-Wisp
9,Moltres-Galar,Nasty Plot,gen9ou,OU,setup_sweeper,Sitrus Berry,,Modest,,0,0,0,0,0,0,31,0,31,31,31,31,Nasty Plot,Fiery Wrath,Hurricane,Agility
9,Dragonite,Dragon Dance,gen9ou,OU,physical_attacker;priority_user;revenge_killer;setup_sweeper;speed_control,Heavy-Duty Boots,Multiscale,Adamant,,0,252,4,0,0,252,31,31,31,31,31,31,Dragon Dance,Extreme Speed,Ice Spinner,Earthquake
9,Dragonite,Dragon Dance + Scale Shot,gen9ou,OU,physical_attacker;setup_sweeper;speed_control,Loaded Dice,Multiscale,Adamant,,0,252,4,0,0,252,31,31,31,31,31,31,Dragon Dance,Scale Shot,Fire Punch,Encore
9,Dragonite,Bulky Phazer (3 Attacks + Roost),gen9ou,OU,defensive_pivot;phazer;physical_attacker;priority_user;revenge_killer;support,Heavy-Duty Boots,Multiscale,Adamant,,252,240,0,0,0,16,31,31,31,31,31,31,Dragon Tail,Extreme Speed,Earthquake,Roost
9,Dragonite,Choice Band,gen9ou,OU,choice_user;physical_attacker;physical_wallbreaker;priority_user;revenge_killer;speed_control;wallbreaker,Choice Band,Multiscale,Adamant,,0,252,4,0,0,252,31,31,31,31,31,31,Outrage,Extreme Speed,Ice Spinner,Fire Punch
9,Quagsire,Defensive,gen9ou,OU,bulky_pivot;defensive_pivot;hazard_setter;lead;physical_wall;status_spreader;support,Leftovers,Unaware,Impish,,252,0,252,0,4,0,31,31,31,31,31,31,Stealth Rock,Earthquake,Recover,Toxic
9,Umbreon,Defensive,gen9ou,OU,bulky_pivot;cleric;defensive_pivot;special_wall;status_spreader;support,Leftovers,Inner Focus,Calm,,252,0,4,0,252,0,31,0,31,31,31,31,Foul Play,Wish,Protect,Thunder Wave
9,Slowking,Defensive Pivot,gen9ou,OU,defensive_pivot;pivot;status_spreader;support,Heavy-Duty Boots,Regenerator,Relaxed,,0,0,0,0,0,0,31,0,31,31,31,0,Scald,Future Sight,Chilly Reception,Thunder Wave
9,Slowking-Galar,Defensive Pivot,gen9ou,OU,defensive_pivot;pivot;support,Heavy-Duty Boots,Regenerator,Sassy,,0,0,0,0,0,0,31,31,31,31,31,0,Chilly Reception,Sludge Bomb,Future Sight,Psychic Noise
9,Slowking-Galar,Assault Vest,gen9ou,OU,defensive_pivot;special_tank,Assault Vest,Regenerator,Modest,,252,0,8,152,96,0,31,31,31,31,31,31,Psyshock,Psychic Noise,Sludge Bomb,Flamethrower
9,Scizor,Choice Band,gen9ou,OU,choice_user;physical_attacker;physical_wallbreaker;pivot;priority_user;revenge_killer;wallbreaker,Choice Band,Technician,Adamant,,120,252,0,0,0,136,31,31,31,31,31,31,Bullet Punch,U-turn,Knock Off,Close Combat
9,Scizor,Swords Dance,gen9ou,OU,physical_attacker;priority_user;revenge_killer;setup_sweeper;wallbreaker,Life Orb,Technician,Adamant,,120,252,0,0,0,136,31,31,31,31,31,31,Swords Dance,Bullet Punch,Close Combat,Knock Off
9,Scizor,Utility,gen9ou,OU,defensive_pivot;hazard_remover;physical_attacker;pivot;priority_user;revenge_killer;support,Sitrus Berry,Technician,Adamant,,248,252,0,0,8,0,31,31,31,31,31,31,Bullet Punch,U-turn,Knock Off,Defog
9,Skarmory,Defensive,gen9ou,OU,defensive_pivot;phazer;setup_sweeper;support,Rocky Helmet,Sturdy,Bold,,0,0,0,0,0,0,31,31,31,31,31,31,Body Press,Brave Bird,Iron Defense,Whirlwind
9,Blissey,Defensive,gen9ou,OU,defensive_pivot;hazard_setter;lead;setup_sweeper;support,Leftovers,,Calm,,4,0,252,0,252,0,31,0,31,31,31,31,Soft-Boiled,Calm Mind,Seismic Toss,Stealth Rock
9,Tyranitar,Choice Band,gen9ou,OU,choice_user;physical_attacker;physical_wallbreaker;speed_control;wallbreaker,Choice Band,,Adamant,,0,252,0,0,4,252,31,31,31,31,31,31,Knock Off,Stone Edge,Low Kick,Ice Punch
9,Tyranitar,Defensive,gen9ou,OU,bulky_pivot;defensive_pivot;hazard_setter;lead;phazer;special_wall;support,Smooth Rock,,Sassy,,252,0,16,0,240,0,31,31,31,31,31,31,Stealth Rock,Knock Off,Ice Beam,Roar
9,Blaziken,Swords Dance,gen9ou,OU,physical_attacker;setup_sweeper;speed_control;wallbreaker,Life Orb,Speed Boost,Adamant,,0,252,4,0,0,252,31,31,31,31,31,31,Swords Dance,Close Combat,Flare Blitz,Stone Edge
9,Pelipper,Rain Setter,gen9ou,OU,defensive_pivot;pivot;rain_setter;weather_setter,Damp Rock,Drizzle,Relaxed,,0,0,0,0,0,0,31,31,31,31,31,0,Hurricane,U-turn,Roost,Knock Off
9,Torkoal,Sun Setter,gen9ou,OU,hazard_remover;hazard_setter;lead;status_spreader;sun_setter;weather_setter,Heat Rock,Drought,Bold,,0,0,0,0,0,0,31,31,31,31,31,31,Lava Plume,Rapid Spin,Stealth Rock,Will-O-Wisp
9,Latias,Calm Mind,gen9ou,OU,setup_sweeper,Weakness Policy,,Timid,,0,0,0,0,0,0,31,31,31,31,31,31,Calm Mind,Stored Power,Aura Sphere,Draining Kiss
9,Latios,Soul Dew,gen9ou,OU,setup_sweeper;special_attacker;speed_control,Soul Dew,,Timid,,0,0,4,252,0,252,31,31,31,31,31,31,Draco Meteor,Psychic Noise,Calm Mind,Aura Sphere
9,Latios,Choice Specs,gen9ou,OU,choice_user;special_attacker;special_wallbreaker;speed_control;wallbreaker,Choice Specs,,Timid,,0,0,0,252,4,252,31,0,31,31,31,31,Draco Meteor,Luster Purge,Aura Sphere,Trick
9,Latios,Choice Scarf,gen9ou,OU,choice_user;revenge_killer;special_attacker;speed_control,Choice Scarf,,Timid,,0,0,0,252,4,252,31,0,31,31,31,31,Draco Meteor,Psychic Noise,Luster Purge,Aura Sphere
9,Deoxys-Speed,Mixed Attacker,gen9ou,OU,mixed_attacker;wallbreaker,Eject Pack,,Naive,,0,200,0,252,0,56,31,31,31,31,31,31,Psycho Boost,Superpower,Knock Off,Ice Beam
9,Deoxys-Speed,Nasty Plot,gen9ou,OU,setup_sweeper;special_attacker;speed_control;wallbreaker,Life Orb,,Modest,,0,0,4,252,0,252,31,0,31,31,31,31,Nasty Plot,Psycho Boost,Focus Blast,Shadow Ball
9,Deoxys-Speed,Hazard Lead,gen9ou,OU,hazard_setter;lead;stallbreaker;support,Red Card,,Timid,,0,0,0,0,0,0,31,0,31,31,31,31,Stealth Rock,Spikes,Taunt,Skill Swap
9,Deoxys-Speed,Dual Screens,gen9ou,OU,lead;screen_setter;stallbreaker;support,Light Clay,,Timid,,248,0,8,0,0,252,31,0,31,31,31,31,Reflect,Light Screen,Taunt,Psycho Boost
9,Garchomp,TankChomp,gen9ou,OU,bulky_pivot;hazard_setter;lead;phazer;physical_wall;support,Rocky Helmet,Rough Skin,Impish,,252,0,216,0,0,40,31,31,31,31,31,31,Earthquake,Dragon Tail,Stealth Rock,Spikes
9,Garchomp,Swords Dance,gen9ou,OU,physical_attacker;setup_sweeper;speed_control,Loaded Dice,Rough Skin,Jolly,,0,252,0,0,4,252,31,31,31,31,31,31,Swords Dance,Scale Shot,Earthquake,Fire Fang
9,Weavile,Boots Attacker,gen9ou,OU,physical_attacker;priority_user;revenge_killer;setup_sweeper;speed_control,Heavy-Duty Boots,,Jolly,,0,252,0,0,4,252,31,31,31,31,31,31,Triple Axel,Knock Off,Ice Shard,Swords Dance
9,Weavile,Choice Band,gen9ou,OU,choice_user;physical_attacker;physical_wallbreaker;priority_user;revenge_killer;speed_control;wallbreaker,Choice Band,,Jolly,,0,252,4,0,0,252,31,31,31,31,31,31,Triple Axel,Knock Off,Ice Shard,Low Kick
9,Gliscor,Swords Dance,gen9ou,OU,bulky_pivot;setup_sweeper;special_wall,Toxic Orb,Poison Heal,Careful,,244,0,36,0,228,0,31,31,31,31,31,31,Swords Dance,Facade,Earthquake,Knock Off
9,Gliscor,Utility,gen9ou,OU,defensive_pivot;hazard_setter;lead;support,Toxic Orb,Poison Heal,Careful,,0,0,0,0,0,0,31,31,31,31,31,31,Spikes,Stealth Rock,Knock Off,Earthquake
9,Mamoswine,Choice Band,gen9ou,OU,choice_user;physical_attacker;physical_wallbreaker;priority_user;revenge_killer;speed_control;wallbreaker,Choice Band,Thick Fat,Adamant,,0,252,4,0,0,252,31,31,31,31,31,31,Icicle Crash,Earthquake,Ice Shard,Knock Off
9,Rotom-Wash,Defensive Pivot,gen9ou,OU,bulky_pivot;defensive_pivot;physical_wall;pivot;status_spreader;support,Leftovers,,Bold,,252,0,212,0,0,44,31,31,31,31,31,31,Volt Switch,Hydro Pump,Pain Split,Will-O-Wisp
9,Heatran,Offensive,gen9ou,OU,hazard_setter;lead;special_attacker;speed_control;stallbreaker;support;trapper,Leftovers,,Timid,,0,0,0,252,4,252,31,31,31,31,31,31,Magma Storm,Earth Power,Taunt,Stealth Rock
9,Heatran,Specially Defensive,gen9ou,OU,bulky_pivot;defensive_pivot;special_wall;stallbreaker;support;trapper,Leftovers,Flash Fire,Calm,,252,0,4,0,212,40,31,31,31,31,31,31,Magma Storm,Lava Plume,Earth Power,Taunt
9,Cresselia,Utility,gen9ou,OU,bulky_pivot;defensive_pivot;physical_wall;status_spreader;support,Eject Button,,Bold,,252,0,252,0,4,0,31,0,31,31,31,31,Lunar Dance,Ice Beam,Thunder Wave,Moonlight
9,Cresselia,Trick Room Setter,gen9ou,OU,bulky_pivot;defensive_pivot;physical_wall;support;trick_room_setter,Mental Herb,,Relaxed,,252,0,252,0,4,0,31,0,31,31,31,0,Trick Room,Lunar Dance,Moonlight,Ice Beam
9,Manaphy,Tail Glow,gen9ou,OU,special_attacker;speed_control,Leftovers,,Timid,,0,0,4,252,0,252,31,31,31,31,31,31,Tail Glow,Surf,Scald,Alluring Voice
9,Manaphy,Take Heart,gen9ou,OU,general_attacker,Leftovers,,Timid,,252,0,40,0,0,216,31,31,31,31,31,31,Take Heart,Acid Armor,Scald,Stored Power
9,Darkrai,Nasty Plot,gen9ou,OU,setup_sweeper;special_attacker;speed_control,Leftovers,,Timid,,0,0,0,252,4,252,31,31,31,31,31,31,Nasty Plot,Dark Pulse,Sludge Bomb,Ice Beam
9,Darkrai,Choice Scarf,gen9ou,OU,choice_user;revenge_killer;special_attacker;speed_control,Choice Scarf,,Timid,,0,0,0,252,4,252,31,0,31,31,31,31,Dark Pulse,Sludge Bomb,Ice Beam,Focus Blast
9,Darkrai,Boots Attacker,gen9ou,OU,special_attacker;speed_control,Heavy-Duty Boots,,Timid,,0,0,0,252,4,252,31,0,31,31,31,31,Dark Pulse,Ice Beam,Sludge Bomb,Knock Off
9,Darkrai,Choice Specs,gen9ou,OU,choice_user;special_attacker;special_wallbreaker;speed_control;wallbreaker,Choice Specs,,Timid,,0,0,4,252,0,252,31,31,31,31,31,31,Dark Pulse,Sludge Bomb,Focus Blast,Trick
9,Darkrai,All-Out Attacker,gen9ou,OU,wallbreaker,Life Orb,,Timid,,0,0,0,0,0,0,31,31,31,31,31,31,Dark Pulse,Ice Beam,Sludge Bomb,Knock Off
9,Serperior,Choice Scarf,gen9ou,OU,choice_user;revenge_killer;special_attacker;speed_control;status_spreader,Choice Scarf,Contrary,Modest,,0,0,0,252,4,252,31,31,31,31,31,31,Leaf Storm,Knock Off,Giga Drain,Glare
9,Samurott-Hisui,Assault Vest,gen9ou,OU,bulky_pivot;priority_user;revenge_killer;special_tank,Assault Vest,Sharpness,Adamant,,248,84,0,0,124,52,31,31,31,31,31,31,Ceaseless Edge,Razor Shell,Aqua Cutter,Sucker Punch
9,Samurott-Hisui,Lead,gen9ou,OU,lead;physical_attacker;priority_user;revenge_killer;speed_control,Focus Sash,Sharpness,Jolly,,0,252,0,0,4,252,31,31,31,31,31,31,Ceaseless Edge,Razor Shell,Aqua Cutter,Aqua Jet
9,Samurott-Hisui,Boots Attacker,gen9ou,OU,physical_attacker;speed_control,Heavy-Duty Boots,Sharpness,Jolly,,0,252,0,0,4,252,31,31,31,31,31,31,Ceaseless Edge,Razor Shell,Aqua Cutter,Knock Off
9,Samurott-Hisui,Choice Scarf,gen9ou,OU,choice_user;physical_attacker;revenge_killer;speed_control,Choice Scarf,Sharpness,Jolly,,0,252,4,0,0,252,31,31,31,31,31,31,Ceaseless Edge,Razor Shell,Aqua Cutter,Knock Off
9,Samurott-Hisui,Swords Dance,gen9ou,OU,physical_attacker;setup_sweeper;speed_control,Black Glasses,Sharpness,Adamant,,0,252,4,0,0,252,31,31,31,31,31,31,Swords Dance,Ceaseless Edge,Razor Shell,Aqua Cutter
9,Excadrill,Sand Sweeper,gen9ou,OU,hazard_remover;physical_attacker;sand_setter;setup_sweeper;speed_control,Air Balloon,,Adamant,,0,252,4,0,0,252,31,31,31,31,31,31,Earthquake,Rapid Spin,Rock Slide,Iron Head
9,Lilligant-Hisui,Sun Sweeper,gen9ou,OU,physical_attacker;setup_sweeper;speed_control;sun_setter;wallbreaker,Life Orb,,Adamant,,0,252,0,0,4,252,31,31,31,31,31,31,Close Combat,Solar Blade,Triple Axel,Swords Dance
9,Reuniclus,Stallbreaker,gen9ou,OU,defensive_pivot;special_attacker;stallbreaker;wallbreaker,Life Orb,Magic Guard,Modest,,252,0,0,212,0,44,31,31,31,31,31,31,Psychic Noise,Knock Off,Focus Blast,Recover
9,Amoonguss,Defensive,gen9ou,OU,bulky_pivot;defensive_pivot;physical_wall;status_spreader;support,Heavy-Duty Boots,Regenerator,Bold,,248,0,244,0,16,0,31,31,31,31,31,31,Foul Play,Toxic,Synthesis,Clear Smog
9,Alomomola,WishFish (Wish Passer),gen9ou,OU,bulky_pivot;cleric;defensive_pivot;physical_wall;pivot;support,Heavy-Duty Boots,Regenerator,Relaxed,,252,0,252,0,4,0,31,31,31,31,31,0,Flip Turn,Wish,Protect,Scald
9,Alomomola,Assault Vest,gen9ou,OU,defensive_pivot;pivot;special_tank,Assault Vest,Regenerator,Sassy,,0,0,0,0,0,0,31,31,31,31,31,0,Flip Turn,Scald,Mirror Coat,Play Rough
9,Mandibuzz,Defensive,gen9ou,OU,bulky_pivot;defensive_pivot;hazard_remover;physical_wall;support,Heavy-Duty Boots,Overcoat,Bold,,248,0,244,0,0,16,31,31,31,31,31,31,Foul Play,Knock Off,Roost,Defog
9,Hydreigon,Choice Specs,gen9ou,OU,choice_user;special_attacker;special_wallbreaker;speed_control;wallbreaker,Choice Specs,,Timid,,0,0,0,252,4,252,31,0,31,31,31,31,Dark Pulse,Draco Meteor,Flash Cannon,Earth Power
9,Hydreigon,Nasty Plot,gen9ou,OU,setup_sweeper;special_attacker;speed_control,Leftovers,,Timid,,0,0,0,252,4,252,31,0,31,31,31,31,Nasty Plot,Draco Meteor,Flash Cannon,Substitute
9,Tornadus-Therian,Nasty Plot,gen9ou,OU,setup_sweeper;special_attacker;speed_control;wallbreaker,Life Orb,,Timid,,0,0,0,252,4,252,31,0,31,31,31,31,Nasty Plot,Bleakwind Storm,Heat Wave,Grass Knot
9,Tornadus-Therian,Boots Pivot,gen9ou,OU,pivot,Heavy-Duty Boots,,Timid,,252,0,0,0,4,252,31,31,31,31,31,31,Bleakwind Storm,U-turn,Knock Off,Heat Wave
9,Tornadus-Therian,Assault Vest,gen9ou,OU,pivot;special_tank,Assault Vest,,Timid,,252,0,0,0,4,252,31,31,31,31,31,31,Bleakwind Storm,U-turn,Knock Off,Heat Wave
9,Landorus-Therian,Defensive,gen9ou,OU,defensive_pivot;hazard_setter;lead;pivot;support,Rocky Helmet,,Timid,,252,0,4,0,0,252,31,31,31,31,31,31,Stealth Rock,Earth Power,Earthquake,U-turn
9,Landorus-Therian,Offensive,gen9ou,OU,hazard_setter;lead;physical_attacker;pivot;speed_control,Rocky Helmet,,Jolly,,0,252,4,0,0,252,31,31,31,31,31,31,Stealth Rock,Earthquake,Stone Edge,U-turn
